,number,phone_no_m,label,voc_rate_1908,calltype1_rate1908,calltype3_rate1908,city_rate1908,country_rate1908,IMEI_rate1908,call_dur_mean1908,hourAver_1908,dayAver_1908,voc_rate_1909,calltype1_rate1909,calltype3_rate1909,city_rate1909,country_rate1909,IMEI_rate1909,call_dur_mean1909,hourAver_1909,dayAver_1909,voc_rate_1910,calltype1_rate1910,calltype3_rate1910,city_rate1910,country_rate1910,IMEI_rate1910,call_dur_mean1910,hourAver_1910,dayAver_1910,voc_rate_1911,calltype1_rate1911,calltype3_rate1911,city_rate1911,country_rate1911,IMEI_rate1911,call_dur_mean1911,hourAver_1911,dayAver_1911,voc_rate_1912,calltype1_rate1912,calltype3_rate1912,city_rate1912,country_rate1912,IMEI_rate1912,call_dur_mean1912,hourAver_1912,dayAver_1912,voc_rate_2001,calltype1_rate2001,calltype3_rate2001,city_rate2001,country_rate2001,IMEI_rate2001,call_dur_mean2001,hourAver_2001,dayAver_2001,voc_rate_2002,calltype1_rate2002,calltype3_rate2002,city_rate2002,country_rate2002,IMEI_rate2002,call_dur_mean2002,hourAver_2002,dayAver_2002,voc_rate_2003,calltype1_rate2003,calltype3_rate2003,city_rate2003,country_rate2003,IMEI_rate2003,call_dur_mean2003,hourAver_2003,dayAver_2003
2258,2258,cefcaad851cfb274b4574d346630c1ef8e9a5dd852ec967932343a4be1e51da684f553d3b6ee5c5fc1b2539399323d92f0d00cff600ed1c5eb20324a94ef5323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2976190476190477,,,,,,132.42201834862385,15.571428571428571,36.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,2259,e2c8aa091f1c25a72c8519ab38b9f87e3b2ef586dd3c97ab9abe383c0af75814a0856dae608663e885eb1bc205982195ea92d58569162423fec15af96b327719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10989010989011,,,,,,122.6138613861386,14.428571428571429,50.5
2260,2260,1a65abf7f804ee64845810644833baed51b0b4ec0231052e5d26b9aea1dd0df4b35b19ea8eb8e59e3667dfd66cb7ebd45eb82efe9961bfdec715938a5bb2347b,0,4.884615384615385,,,121.0,30.25,,43.53543307086614,10.583333333333334,4.233333333333333,3.75,,,73.0,36.5,,42.10666666666667,5.357142857142857,2.586206896551724,3.842105263157895,,,71.0,35.5,,43.87671232876713,5.615384615384615,2.8076923076923075,3.923076923076923,,,102.0,51.0,,58.52941176470589,6.8,3.923076923076923,2.9411764705882355,,,100.0,50.0,,51.08,6.25,3.703703703703704,4.057142857142857,,,142.0,47.333333333333336,,53.732394366197184,9.466666666666669,4.896551724137931,2.5,,,50.0,25.0,,66.62,3.8461538461538463,2.5,2.703703703703704,,,73.0,36.5,,48.013698630136986,5.615384615384615,2.8076923076923075
2261,2261,b6950459854062da2c0d318f29e3650dafe2dbc101b8b04d6a80d477c0c44169e047781e8295d7e2b953f265826f87e6647d835caf605a6b0388158a569d794f,0,3.333333333333333,,,10.0,10.0,,87.6,1.25,1.4285714285714286,8.5,,,17.0,17.0,,49.05882352941177,1.8888888888888888,1.7,2.5,,,10.0,10.0,,48.9,1.25,1.6666666666666667,3.0,,,12.0,12.0,,78.41666666666667,2.0,1.3333333333333333,3.25,,,13.0,13.0,,39.84615384615385,1.8571428571428568,2.1666666666666665,3.25,,,13.0,13.0,,44.07692307692308,1.4444444444444444,2.1666666666666665,2.0,,,6.0,6.0,,118.83333333333331,1.5,1.0,3.142857142857143,,,22.0,22.0,,38.77272727272727,2.2,1.2941176470588236
2262,2262,2e2691584faf171597c74a3eafe29a1770d7692c25562f0e464121ce94ed9b7605d71bfb4da3f9ee000d92f5764f55df186a534a099645be30c92a55257b008c,1,2.0,,,49.0,24.5,,97.9795918367347,5.764705882352941,4.083333333333333,2.75,,,40.5,27.0,,66.85227272727273,4.631578947368421,3.6666666666666665,1.9722222222222223,,,35.5,17.75,,133.05633802816902,4.733333333333333,3.0869565217391304,2.058252427184466,,,70.33333333333333,26.375,,94.83018867924528,10.6,7.851851851851852,1.7428571428571429,,,61.0,40.66666666666666,,160.84426229508196,7.176470588235294,4.357142857142857,3.4472049689441,,,229.5,229.5,,90.83963963963964,27.75,22.2,2.971014492753623,,,51.25,41.0,,182.9170731707317,12.058823529411764,20.5,1.2903225806451613,,,9.75,5.571428571428571,,129.1,3.076923076923077,2.857142857142857
2263,2263,8cd12d19a5988cbad16d78556fb2feb0030fe8c95c1a376d3b877652c51e74d23b47be8d99a3e5f6abf2b251e26c7bd351be344b4fac81897697ac0361902974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.230769230769231,,,68.0,68.0,,85.20588235294117,4.857142857142857,3.7777777777777777,7.235294117647059,,,123.0,123.0,,53.65853658536585,8.785714285714286,3.967741935483871,6.857142857142857,,,96.0,96.0,,77.01041666666667,6.4,4.0,5.95,,,119.0,119.0,,79.80672268907563,7.0,4.25
2264,2264,6aa692fb5a921b8fff9f2d15a4d3ebe39ab7079f222b506f9220f5fb9883a485dba719489ce6d411223a53908c6cf50e2293cb18267a61a0b75c36f0e6cba57a,0,5.461538461538462,,,71.0,71.0,,48.95774647887324,4.4375,4.176470588235294,8.0,,,126.0,126.0,,29.2578125,6.7368421052631575,4.413793103448276,7.588235294117647,,,123.0,123.0,,31.527131782945737,7.166666666666667,4.607142857142857,7.125,,,112.0,112.0,,37.60526315789474,7.125,3.8,4.733333333333333,,,70.0,70.0,,38.46478873239437,4.733333333333333,3.380952380952381,4.0,,,71.0,35.5,,65.85,4.2105263157894735,3.636363636363636,3.6,,,15.0,15.0,,118.33333333333331,2.25,1.5,2.833333333333333,,,25.0,25.0,,49.3921568627451,3.0,2.4285714285714284
2265,2265,f2f73d30afc414cb29685f99d637dda8ae42c8863a43d783f2e1729282b03d9203c08a6dd6c8541dd8b5460337edea6a2c73f8c51e434c7107f1f8adca7df598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3103448275862069,,,,,,321.6578947368421,6.333333333333333,38.0
2266,2266,8d02da1335332dba1ff9d28b5c5e54e53d4badcff1b5820d6d1dcde93b819bf2250c63c21e4ffcd9e9c846a510c77841f506d30486926c6714e46bc1219e13ac,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,14.0,7.0,,45.642857142857146,3.5,1.5555555555555556,12.75,,,51.0,17.0,,60.0,5.1,2.04,8.5,,,24.0,9.6,,74.43137254901961,3.1875,2.6842105263157894,6.0,,,12.0,12.0,,35.166666666666664,1.7142857142857142,2.4,12.666666666666666,,,38.0,38.0,,35.21052631578947,2.533333333333333,2.0
2267,2267,bb93b75774559ed9915b3afa85439e26d6d186b358b5f6f545ae37dc33b6fc9b21e71f95c7f5f024c928954b7ac0b3702db78e4f1acc742bd9f44c1d318269c5,0,4.246268656716418,,,524.0,87.33333333333333,,62.32688927943761,31.61111111111111,18.35483870967742,4.3828125,,,257.5,171.66666666666666,,64.76114081996435,35.0625,18.7,4.255172413793104,,,308.5,68.55555555555556,,68.11345218800648,30.85,19.90322580645161,4.877551020408164,,,478.0,159.33333333333334,,65.36610878661088,26.55555555555556,15.933333333333334,3.776,,,235.5,94.2,,73.20550847457628,27.764705882352946,15.225806451612904,4.228571428571429,,,133.0,30.692307692307693,,78.82657657657657,23.36842105263158,14.32258064516129,3.064516129032258,,,180.0,180.0,,97.3,11.875,6.551724137931035,4.374045801526718,,,286.5,143.25,,80.3280977312391,35.8125,18.483870967741936
2268,2268,5ce381befe3228726a4ead35c9f1b6ed26b32f435311acd95d9b29d6951ba0a771f6297f9c0de48a03331cd4c1391dae68eaf3ac791f5058127f9146cb498525,0,2.9166666666666665,,,34.0,11.333333333333334,,44.71428571428572,3.1818181818181817,2.1875,1.6666666666666667,,,20.0,6.666666666666667,,86.5,1.818181818181818,1.818181818181818,2.0,,,18.0,9.0,,81.22222222222223,2.25,1.3846153846153846,2.4444444444444446,,,22.0,7.333333333333333,,42.40909090909091,2.0,2.0,1.9,,,19.0,9.5,,55.42105263157895,2.111111111111111,1.5833333333333333,2.4166666666666665,,,29.0,9.666666666666666,,54.93103448275862,2.636363636363636,2.4166666666666665,1.75,,,14.0,7.0,,45.92857142857143,1.75,1.4,2.75,,,11.0,3.6666666666666665,,52.0,1.375,1.5714285714285714
2269,2269,ce074582e20d5304e9c708a1d4398c6d1ea7ce1b23e9dadc96011c273a690dc8b46e4f44e68f71a134d12eb7a91cd5847234a940e2f91333b5ec8e88d301726f,0,2.1475409836065573,,,122.0,24.4,,138.31297709923663,8.1875,4.851851851851852,2.763157894736842,,,101.0,25.25,,102.44761904761904,6.5625,3.75,1.96078431372549,,,94.0,18.8,,114.43,6.666666666666667,3.703703703703704,2.730769230769231,,,34.25,15.22222222222222,,70.99295774647888,8.875,5.071428571428571,2.6557377049180326,,,141.0,28.2,,80.17283950617283,9.529411764705882,6.0,2.3773584905660377,,,96.0,48.0,,130.1904761904762,7.875,5.478260869565218,1.95,,,37.0,37.0,,155.48717948717947,3.5454545454545454,2.1666666666666665,2.15625,,,132.0,22.0,,90.20289855072464,8.625,5.111111111111111
2270,2270,b362bbb75587e339d4fefb3595cea5f92ba01243d7f40345071431e3fb4a90cb8cf2667c01e15c7b9e845748a52a248d5ee38d88420a6be093d21b848c86d5c8,0,2.238095238095238,,,47.0,47.0,,55.297872340425535,4.7,2.611111111111111,4.545454545454546,,0.02,100.0,100.0,,92.71,6.25,4.3478260869565215,3.947368421052632,,,75.0,75.0,,93.13333333333334,4.411764705882353,3.125,3.571428571428572,,0.0266666666666666,74.0,74.0,,172.49333333333334,5.0,2.7777777777777777,3.238095238095238,,0.0147058823529411,68.0,68.0,,150.5735294117647,4.857142857142857,2.5185185185185186,3.68,,0.0108695652173913,90.0,90.0,,95.56521739130434,6.571428571428571,3.4074074074074074,2.9375,,0.0425531914893617,47.0,47.0,,98.4255319148936,3.9166666666666665,1.9583333333333333,3.333333333333333,,0.0833333333333333,60.0,60.0,,109.38333333333334,4.285714285714286,2.727272727272727
2271,2271,c0f1d5428ef51dc0bea59d8cfbdf415babd57aca8e08c8c0fbdfc3244e577204b2a28f22364224b54d0809f7718210c403c3e3eefda5d8ebb812194ec808589b,1,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,15.0,2.0,2.0,1.0,,,117.0,117.0,,18.77777777777778,11.7,29.25,1.0,,,295.0,295.0,,24.28135593220339,26.818181818181817,42.142857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,2272,044dbcff1a11dfdb21bc1d20ca9087ddcd06c210e38f1d70ab48d011a4f3a58aa5ead884604fff8d93e899c18129a7749c88d61352ae69840d20d96d82a84630,0,1.0,,,4.0,4.0,,119.5,1.0,1.0,1.6666666666666667,,,5.0,5.0,,71.0,1.6666666666666667,1.0,6.0,,,12.0,6.0,,31.0,1.5,1.0,1.5,,,3.0,3.0,,25.666666666666668,1.5,1.0,2.0,,,4.0,4.0,,39.0,1.0,1.0,3.0,,,3.0,3.0,,21.0,1.0,1.5,2.0,,,4.0,4.0,,9.0,1.3333333333333333,1.0,2.0,,,8.0,8.0,,41.625,1.6,1.1428571428571428
2273,2273,f27bc3d4e97fc06774038dfb06e9cabdd77c648e3c5b4f5841f5845ddddd640508446caf9c171a13178773780f7d409e446ab86dfc1c945288f6f140a815a7c9,0,3.1666666666666665,,,76.0,38.0,,167.77631578947367,4.75,3.1666666666666665,2.235294117647059,,,38.0,38.0,,160.92105263157896,2.7142857142857144,2.533333333333333,2.6666666666666665,,,40.0,20.0,,234.4,3.333333333333333,2.1052631578947367,3.625,,,58.0,29.0,,147.74137931034485,3.8666666666666663,2.5217391304347827,3.2222222222222223,,,58.0,58.0,,171.43103448275863,3.625,2.071428571428572,2.7058823529411766,,,46.0,46.0,,135.2173913043478,3.066666666666667,2.1904761904761907,3.533333333333333,,,53.0,53.0,,118.39622641509432,4.416666666666667,3.7857142857142856,2.7333333333333334,,,41.0,41.0,,237.390243902439,2.411764705882353,2.05
2274,2274,6ca448c61129835afaec65a8c3d88ec92d38b24272cb61b511a726477da99402450fb9034aa3cb47e4cd552aa5f1a8ddf96a409eba2f21536001a893aa6fa2c2,0,4.8125,,,154.0,51.333333333333336,,135.28571428571428,9.058823529411764,4.967741935483871,4.305555555555555,,,155.0,51.66666666666666,,107.7741935483871,9.117647058823527,5.535714285714286,6.56,,,164.0,54.66666666666666,,88.8780487804878,10.933333333333334,5.655172413793103,4.354838709677419,,,135.0,67.5,,100.9925925925926,10.384615384615383,4.5,4.428571428571429,,,155.0,77.5,,126.86451612903224,8.61111111111111,5.0,6.809523809523809,,,143.0,143.0,,148.26573426573427,8.9375,5.107142857142857,4.888888888888889,,,132.0,132.0,,215.0681818181818,7.764705882352941,4.714285714285714,4.733333333333333,,,142.0,71.0,,152.09859154929578,10.142857142857142,4.580645161290323
2275,2275,6f053882d760f2985e23c3297f674c531920f77917f5148045f31985024c41ef87d04614b3612a733d7d88fa1faec745e72f9c7456e3969a91f205fa5ca807a4,0,2.111111111111111,,0.0175438596491228,57.0,14.25,,171.6140350877193,4.384615384615385,3.1666666666666665,2.2,,0.0181818181818181,18.33333333333333,13.75,,220.3090909090909,3.4375,2.619047619047619,2.1818181818181817,,0.0833333333333333,11.5,7.666666666666667,,123.16666666666669,2.1818181818181817,2.1818181818181817,1.2727272727272727,,0.0714285714285714,14.0,14.0,,156.5,1.75,1.5555555555555556,1.3333333333333333,,0.0625,16.0,16.0,,273.25,1.4545454545454546,1.6,2.466666666666667,,,18.5,9.25,,182.1081081081081,2.3125,2.3125,6.0,,,30.0,30.0,,2040.6,1.875,2.727272727272727,17.714285714285715,,,124.0,124.0,,2189.2419354838707,5.636363636363637,4.275862068965517
2276,2276,ad55205daa2d651af1cff77ca341e4aae42ce3474b6bd70ffaf5e3c498000436365945a8ef29878c92d590f50b454f404b265bf5190bd9eee50faa59bbaa6a44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4222222222222225,,,,,,192.703125,7.111111111111111,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,411.0,1.0,1.0
2277,2277,bb94c24e6f35cceead72a6d9dabcf6d42d40122edac306b431c3923c59692065040b18b8f982bdadb3901fbdb8c2eb19f869b9231f3a564f94a1592dcea1ea48,0,5.031746031746032,,,317.0,105.66666666666669,,51.586750788643535,16.68421052631579,10.225806451612904,5.112903225806452,,,105.66666666666669,63.4,,52.646687697160885,15.85,10.566666666666666,5.712328767123288,,,417.0,104.25,,53.92086330935252,19.857142857142858,13.451612903225806,5.493670886075949,,,144.0,48.0,,48.34101382488479,21.7,14.466666666666669,6.652173913043479,,,152.0,45.6,,56.43355119825708,24.157894736842103,14.806451612903226,6.084507042253521,,,432.0,144.0,,51.83796296296296,22.73684210526316,13.935483870967742,6.578947368421052,,,248.0,82.66666666666667,,86.812,13.88888888888889,8.620689655172415,4.171428571428572,,,290.0,145.0,,70.46917808219177,15.36842105263158,9.419354838709678
2278,2278,8f64d556023a89abeef17e23e01a17e6be0bfcc7f327ad7c212401d79441b4d5e59a7169c5ad1100370762b62778702faa525c7462d38b31afeb96cdea328921,0,4.333333333333333,,,78.0,78.0,,52.93589743589744,4.875,3.7142857142857135,3.28,,,82.0,82.0,,69.34146341463415,5.466666666666667,3.28,3.083333333333333,,,74.0,74.0,,50.17567567567568,5.6923076923076925,2.8461538461538463,3.941176470588236,,,67.0,67.0,,35.91044776119403,4.785714285714286,2.576923076923077,3.56,,,89.0,89.0,,44.3370786516854,6.357142857142857,3.56,3.5,,,112.0,56.0,,88.99107142857143,7.466666666666667,4.48,5.588235294117647,,,95.0,95.0,,70.37894736842105,6.785714285714286,3.8,2.611111111111111,,,47.0,47.0,,68.87234042553192,3.357142857142857,1.9583333333333333
2279,2279,ad27ce8699910709dab3052212f91b4fe607a0ff1cded475cc03c3d8ceec315480acd8c83696a966c2d94570bc1e3bcf1a579af77e605632ec71aef124b147ef,0,1.9285714285714288,,,27.0,27.0,,69.11111111111111,1.9285714285714288,1.5,2.636363636363636,,,29.0,29.0,,40.310344827586206,2.230769230769231,1.9333333333333331,2.5,,,45.0,45.0,,97.82222222222222,3.2142857142857144,2.5,1.818181818181818,,,40.0,40.0,,95.85,2.857142857142857,2.3529411764705883,2.142857142857143,,,45.0,45.0,,52.8,3.75,2.5,3.363636363636364,,,37.0,37.0,,43.648648648648646,3.363636363636364,2.8461538461538463,3.5,,,35.0,35.0,,36.51428571428571,3.888888888888889,2.5,3.0,,,36.0,36.0,,54.5,2.769230769230769,2.0
2280,2280,7040ac5b7c3b5d2585ea2bf15709e13731089327a6ccfdb9c8dbd280eff5488df314eb60a91f7084b789c35ba8d6f1df0b99a2763d3b2cc6dbbe1c72ebc9d99d,0,1.0,,,,,,416.2,1.0,1.0,2.4,,,,,,149.5,2.0,1.3333333333333333,1.1666666666666667,,,,,,45.142857142857146,1.1666666666666667,1.1666666666666667,1.3333333333333333,,,,,,113.25,2.0,1.0,1.0,,,,,,293.4,1.4285714285714286,1.25,1.0833333333333333,,,,,,110.3846153846154,1.625,1.4444444444444444,1.2,,,,,,72.16666666666667,1.5,1.5,1.0833333333333333,,,,,,104.6153846153846,1.8571428571428568,1.0833333333333333
2281,2281,faa8ccb2ab1845774b237273be74786b2d20f1e2baa9d289051715342076dc37a2eb5c09405dab7cc302034161e55754fc8432f596e9b0df0ad23989b57ed5a9,0,3.875,,,93.0,46.5,,189.86021505376343,4.894736842105263,4.043478260869565,3.357142857142857,,,94.0,94.0,,84.44680851063829,6.714285714285714,3.76,4.809523809523809,,,101.0,101.0,,64.95049504950495,6.733333333333333,3.607142857142857,4.363636363636363,,,96.0,96.0,,99.96875,6.857142857142857,3.555555555555556,5.909090909090909,,,129.0,129.0,,90.8846153846154,8.125,4.482758620689655,5.793103448275862,,,168.0,168.0,,65.16071428571429,10.5,5.6,4.8,,,131.0,65.5,,62.29861111111112,9.0,5.333333333333333,5.64,,,129.0,129.0,,107.56028368794328,8.8125,4.7
2282,2282,0866d017b7e0205516a0d073633b9d79698c8c5a7988b3be53568e33864a6c9938d11daeb1d5406b47e3e3f1489443a036e43c09981a5269e9c72d149e590844,0,4.0,,,27.5,11.0,,181.01785714285717,3.5,4.307692307692308,1.8333333333333333,,,11.0,4.4,,155.86363636363637,2.75,2.0,2.3684210526315788,,,22.5,9.0,,91.97777777777776,3.2142857142857144,2.647058823529412,2.5454545454545454,,,28.0,14.0,,36.57142857142857,2.5454545454545454,1.8666666666666667,3.3,,,33.0,6.6,,78.06060606060606,2.357142857142857,2.0625,3.5,,,42.0,14.0,,127.0,7.0,3.9565217391304346,2.703703703703704,,,72.0,72.0,,202.0958904109589,4.866666666666666,3.4761904761904763,3.9655172413793114,,,105.0,35.0,,93.83478260869563,7.1875,4.6
2283,2283,94e8ce817d35094f567f42aa784e8b2c21f18c9068494c0e3f06951727199247169a49a1f86e8575c0488c9a0176b165a3e383ff90958c9bfa530eacbdba6881,0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,13.0,1.5,1.5,1.0,,,,,,42.0,1.0,1.0,1.8333333333333333,,,9.0,9.0,,88.63636363636364,2.75,2.2,1.0,,,1.0,1.0,,30.0,1.0,1.0,1.0,,,3.0,1.5,,21.666666666666668,1.0,1.0
2284,2284,0616c2dce29df2022fefc726d64802539e25e19d27ab8fde3266fc6959d00479622e1c8d99e93dd68a0383c3144ddcf79b7921a91f0fb1c1a4f31a2c8f1f160f,0,1.9411764705882355,,,33.0,16.5,,98.63636363636364,2.5384615384615383,2.5384615384615383,2.2857142857142856,,,16.0,16.0,,75.0625,1.7777777777777777,2.6666666666666665,1.1666666666666667,,,7.0,7.0,,124.14285714285714,1.4,1.4,1.8,,,27.0,27.0,,94.85185185185183,2.076923076923077,1.8,3.6666666666666665,,,16.5,16.5,,103.3030303030303,2.75,2.5384615384615383,3.2666666666666666,,,49.0,49.0,,111.81632653061224,3.769230769230769,2.7222222222222223,4.75,,,19.0,19.0,,90.42105263157896,2.111111111111111,1.7272727272727273,2.6153846153846154,,,34.0,34.0,,92.47058823529412,2.4285714285714284,2.2666666666666666
2285,2285,5c38b5515302dfaa06d41624f94039088bf7d3f5372416225dcd7a688896dd3685eaf9e12b0231042a6e07d907b8a68173b3282de96c6627bbe84b1507074cc1,0,6.0,,,24.0,12.0,,30.58333333333333,2.4,2.0,9.0,,,45.0,22.5,,128.15555555555557,3.2142857142857144,2.647058823529412,3.25,,,13.0,6.5,,139.0,1.3,1.625,9.0,,,13.5,9.0,,260.2962962962963,2.25,2.4545454545454546,6.4,,,32.0,16.0,,83.25,2.6666666666666665,1.8823529411764703,6.4,,,23.0,11.5,,32.09375,2.2857142857142856,1.8823529411764703,3.0,,,,,,18.33333333333333,1.5,1.2,1.0,,,,,,28.0,1.0,1.0
2286,2286,35a03c8d2d76ddbe523f913d33eac2804333618fc02365c4cbe23a85ccb91c3f8babda5ea0f6c0a164be8b6a90c3169b3c82e92fcd2c39951dbfb245d09a4663,0,1.2857142857142858,,,4.5,1.8,,71.77777777777777,1.2857142857142858,1.125,1.375,,,11.0,5.5,,28.454545454545453,1.0,1.2222222222222223,1.8461538461538465,,,24.0,6.0,,104.20833333333331,1.8461538461538465,2.4,1.1111111111111112,,,10.0,5.0,,72.7,1.1111111111111112,1.1111111111111112,1.0,,,5.0,5.0,,152.6,1.25,1.25,1.2857142857142858,,,9.0,4.5,,143.11111111111111,1.8,1.2857142857142858,1.3,,,13.0,6.5,,77.84615384615384,1.625,1.625,1.6666666666666667,,,5.0,2.5,,77.8,1.6666666666666667,1.0
2287,2287,1ea9462e38abbb4a9b0e12f1d51352d3f02ba0872c6dcb0e69ed32d6f25718b2f43ec943f1d293697f84c4ad25eaaad22a3e8f1eb773d2b8516b18d8981e0790,0,15.857142857142858,,,111.0,111.0,,21.71171171171171,6.9375,3.827586206896552,4.714285714285714,,,66.0,66.0,,48.34090909090909,6.947368421052632,4.4,8.285714285714286,,,116.0,116.0,,32.53448275862069,8.285714285714286,4.296296296296297,9.538461538461538,,,124.0,124.0,,48.12903225806452,8.266666666666667,4.275862068965517,11.4,,,171.0,171.0,,41.719298245614034,9.5,5.516129032258065,6.181818181818182,,,136.0,136.0,,39.669117647058826,9.066666666666666,4.689655172413793,9.384615384615383,,,61.0,61.0,,30.25409836065574,7.625,4.6923076923076925,12.5,,,100.0,100.0,,32.375,11.764705882352942,6.451612903225806
2288,2288,bab72530e3bc067bf4c4fb1b030d1a17f3b96c171a2930d77886c76fd353a62635b9cee96a6b452f580fff86a3ee06ec4bc4f36c4973a1b2e1c974e218e5e2fb,1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,11.0,1.0,1.0,1.0120481927710845,,,84.0,84.0,,16.797619047619047,12.0,42.0,1.0,,,306.0,306.0,,20.026143790849677,25.5,43.71428571428572,,,,,,,,,,1.0,,,27.0,27.0,,18.22222222222222,5.4,27.0,1.0,,,501.0,501.0,,25.73253493013972,45.54545454545455,62.625
2289,2289,e4c118d5985e8c217d16b000390d687ff793a3f545216f330221065f697e77bf625e6464cc4cf7b3be6b657996cc8505a7d0151fb779e404f79391eeb8680b04,0,6.953125,,,219.5,54.875,,65.00898876404494,23.42105263157895,14.35483870967742,4.544444444444444,,,203.0,45.11111111111112,,62.655256723716384,21.526315789473685,13.633333333333333,7.113924050632911,,,272.5,77.85714285714286,,72.69572953736655,28.1,18.12903225806452,6.5625,,,261.0,58.0,,78.72,27.63157894736842,17.5,4.578947368421052,,,211.5,42.3,,93.72413793103448,20.714285714285715,14.03225806451613,3.372093023255814,,,144.0,32.0,,92.7206896551724,15.263157894736842,9.666666666666666,1.8387096774193548,,,28.5,19.0,,99.80701754385964,3.8,2.4782608695652173,4.26530612244898,,,104.5,26.125,,89.35406698564593,12.294117647058824,6.966666666666667
2290,2290,8615b7e8e3eba02b29f05be146fa7935cf4018fd32a284cda8dadcf5c85a628d2ed5de5ac52c14cb85ce5275ad9eeff16c59b77d332323027540def3132d53b2,1,3.5,,,7.0,7.0,,215.07142857142856,2.0,2.8,2.0,,,4.0,4.0,,178.5,1.3333333333333333,2.0,1.0,,,1.0,1.0,,22.0,1.0,1.0,2.4,,,6.0,6.0,,196.33333333333331,1.7142857142857142,1.7142857142857142,,,,,,,,,,1.0,,,1.0,1.0,,724.0,1.0,1.0,1.5,,,3.0,3.0,,92.16666666666669,1.2,1.2,1.5,,,3.0,3.0,,323.6666666666667,1.5,1.5
2291,2291,4e3d70c4a899bac6f543191f1e80e5a9ff1afa4374f29f8b9e4398e0d181a657bc7d3d1531f727a38dbc1e9d70af9a4cfe8939d51613f7ae0c54b2776353a835,0,6.205357142857143,,,173.25,46.2,,72.86618705035971,40.88235294117647,22.41935483870968,6.047058823529412,,,170.66666666666666,64.0,,77.29961089494164,28.55555555555556,19.76923076923077,4.377551020408164,,,141.0,70.5,,60.78787878787879,23.83333333333333,14.3,4.803030303030303,,,315.0,52.5,,64.39432176656152,18.647058823529413,10.566666666666666,5.292307692307692,,,338.0,84.5,,63.66279069767442,20.235294117647054,11.096774193548388,6.633333333333334,,,130.33333333333334,48.875,,76.36934673366834,23.41176470588235,12.838709677419354,4.85,,,194.0,194.0,,108.78350515463916,12.933333333333334,6.928571428571429,8.121951219512194,,,656.0,93.71428571428572,,79.14864864864865,35.05263157894737,21.483870967741936
2292,2292,a1d6752f94a515b0fb09053e4711078a86028256cce94ea533f3e2fd3285c45971c4d004a3346cb68a6bc94ae9691b25598fdc427dd0c9a8bafff8e3bada77a1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,66.0,33.0,,19.74242424242424,6.6,22.0,1.0,,,351.0,351.0,,22.46153846153846,31.90909090909091,58.5,1.0,,,501.0,250.5,,19.53093812375249,38.53846153846154,62.625,,,,,,,,,
2293,2293,3da1422f7eef582aede8a07c38a81b62813e0c247aea2f0920848458a4710aef2bbf24690788da0dd4d30b7f49da11760949075a1712c95503fb7b55f1d2d76c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,18.0,1.0,1.0
2294,2294,739f8c3f5c19ad9a5106101aa188091013de5b0bdab60bd43350574f5d8b3f5ea1af001153d78e55ba58b030078348baf055a5652f3d0100e903c485461b825e,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.108433734939759,,,,,,117.21739130434784,9.2,30.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,2295,705ca80370c4567c1ce14bb86e28873abfb8681de025376538af04ab0287b1e47d6a9610fcc33a63cfae0fb3fa2d0d1d4f66740b16e00717bf301335ba06068e,0,7.230769230769231,,,94.0,94.0,,85.8936170212766,6.266666666666667,3.2413793103448274,5.9523809523809526,,,124.0,124.0,,97.392,7.352941176470588,4.310344827586207,5.666666666666667,,,34.0,34.0,,68.32352941176471,2.2666666666666666,2.6153846153846154,4.95,,,99.0,99.0,,108.93939393939394,5.823529411764706,3.807692307692308,4.473684210526316,,,85.0,85.0,,95.82352941176472,5.666666666666667,3.5416666666666665,3.3684210526315788,,,20.666666666666668,15.5,,112.5625,4.571428571428571,2.4615384615384617,4.333333333333333,,,19.0,19.0,,138.82051282051282,3.5454545454545454,2.294117647058824,6.428571428571429,,,88.0,88.0,,81.96666666666667,6.0,3.2142857142857144
